crop,storage_type,freshness_score,temperature,humidity,has_rotten_data,raw_days,spoilage_label
strawberry,room_temp,0.3748,33.64,35.01,1,0.5,0-1 days
strawberry,refrigerator,0.7301,6.04,84.23,1,8.16,7+ days
strawberry,refrigerator,0.7,3.31,83.59,1,6.81,4-7 days
strawberry,refrigerator,0.1057,3.93,94.56,1,3.55,2-4 days
strawberry,freezer,0.9409,-15.86,64.02,1,98.7,7+ days
strawberry,refrigerator,0.7851,5.75,83.94,1,7.25,7+ days
strawberry,room_temp,0.6696,37.04,62.8,1,0.5,0-1 days
strawberry,refrigerator,0.3245,4.53,93.78,1,4.67,4-7 days
strawberry,refrigerator,0.7728,2.41,94.3,1,8.6,7+ days
strawberry,room_temp,0.2626,25.99,93.88,1,0.7,0-1 days
strawberry,room_temp,0.3442,23.67,54.51,1,0.97,0-1 days
strawberry,refrigerator,0.3632,3.02,92.23,1,6.02,4-7 days
strawberry,room_temp,0.0696,36.53,93.34,1,0.5,0-1 days
strawberry,refrigerator,0.7386,5.23,84.47,1,6.78,4-7 days
strawberry,room_temp,0.446,33.19,54.7,1,0.5,0-1 days
strawberry,room_temp,0.5369,35.94,85.22,1,0.5,0-1 days
strawberry,room_temp,0.3875,39.95,40.64,1,0.5,0-1 days
strawberry,room_temp,0.2551,34.62,85.9,1,0.5,0-1 days
strawberry,room_temp,0.0595,38.63,93.83,1,0.5,0-1 days
strawberry,room_temp,0.449,35.78,37.45,1,0.5,0-1 days
strawberry,freezer,0.5429,-16.27,67.27,1,69.23,7+ days
strawberry,refrigerator,0.6832,5.09,82.66,1,8.19,7+ days
strawberry,refrigerator,0.4354,6.72,81.68,1,4.96,4-7 days
strawberry,room_temp,0.085,28.48,39.12,1,0.5,0-1 days
strawberry,refrigerator,0.7695,3.09,81.49,1,8.02,7+ days
strawberry,refrigerator,0.9062,4.03,94.3,1,9.1,7+ days
strawberry,room_temp,0.4138,25.4,40.97,1,1.27,1-2 days
strawberry,room_temp,0.2094,33.62,90.61,1,0.5,0-1 days
strawberry,room_temp,0.1429,38.45,63.23,1,0.5,0-1 days
strawberry,freezer,0.5676,-17.54,57.34,1,81.04,7+ days
strawberry,refrigerator,0.666,6.59,83.94,1,8.1,7+ days
strawberry,freezer,0.5815,-10.05,67.3,1,69.61,7+ days
strawberry,freezer,0.6386,-15.33,63.6,1,75.75,7+ days
strawberry,refrigerator,0.8549,5.75,83.79,1,8.74,7+ days
strawberry,room_temp,0.3361,38.28,50.71,1,0.5,0-1 days
strawberry,room_temp,0.6331,28.66,80.31,1,0.57,0-1 days
strawberry,room_temp,0.2393,21.77,65.8,1,0.79,0-1 days
strawberry,refrigerator,0.8014,7.86,80.97,1,7.75,7+ days
strawberry,freezer,0.7909,-18.51,53.15,1,96.82,7+ days
strawberry,refrigerator,0.2033,7.35,89.37,1,3.52,2-4 days
strawberry,room_temp,0.4665,33.38,80.94,1,0.5,0-1 days
strawberry,room_temp,0.072,25.59,50.91,1,0.63,0-1 days
strawberry,freezer,0.8564,-13.53,69.14,1,89.03,7+ days
strawberry,refrigerator,0.8943,5.98,90.56,1,8.66,7+ days
strawberry,room_temp,0.1841,37.12,37.17,1,0.5,0-1 days
sweetcorn,refrigerator,0.934,7.64,88.61,0,6.28,4-7 days
sweetcorn,refrigerator,0.243,5.29,86.76,0,2.73,2-4 days
sweetcorn,room_temp,0.3255,34.01,45.52,0,0.5,0-1 days
sweetcorn,room_temp,0.23,29.21,73.57,0,0.5,0-1 days
sweetcorn,freezer,0.895,-19.05,57.66,0,47.78,7+ days
sweetcorn,refrigerator,0.7233,5.41,86.52,0,4.01,4-7 days
sweetcorn,room_temp,0.4365,39.22,86.34,0,0.5,0-1 days
sweetcorn,room_temp,0.2954,19.03,85.65,0,0.74,0-1 days
sweetcorn,room_temp,0.1959,30.18,63.37,0,0.51,0-1 days
sweetcorn,freezer,0.7985,-14.87,58.62,0,77.57,7+ days
sweetcorn,freezer,0.8471,-17.71,65.58,0,69.5,7+ days
sweetcorn,room_temp,0.05,38.42,55.13,0,0.5,0-1 days
sweetcorn,room_temp,0.3757,30.21,70.04,0,1.19,1-2 days
sweetcorn,room_temp,0.3046,23.02,53.69,0,1.33,1-2 days
sweetcorn,refrigerator,0.2427,6.93,81.74,0,2.35,2-4 days
sweetcorn,refrigerator,0.7704,2.93,85.91,0,6.28,4-7 days
sweetcorn,room_temp,0.5295,20.19,54.04,0,1.82,1-2 days
sweetcorn,room_temp,0.0774,22.59,76.49,0,0.83,0-1 days
sweetcorn,refrigerator,0.2728,7.1,89.5,0,2.63,2-4 days
sweetcorn,room_temp,0.3085,24.32,94.17,0,0.76,0-1 days
sweetcorn,room_temp,0.2625,21.11,89.97,0,0.92,0-1 days
sweetcorn,room_temp,0.2633,20.41,90.49,0,0.5,0-1 days
sweetcorn,room_temp,0.2859,31.26,81.76,0,0.5,0-1 days
sweetcorn,refrigerator,0.5968,2.95,91.74,0,4.2,4-7 days
sweetcorn,refrigerator,0.118,6.41,85.72,0,2.59,2-4 days
sweetcorn,refrigerator,0.3928,2.27,94.37,0,3.21,2-4 days
sweetcorn,refrigerator,0.1727,5.63,80.27,0,2.31,2-4 days
sweetcorn,room_temp,0.1817,28.46,65.6,0,0.83,0-1 days
sweetcorn,refrigerator,0.0904,7.58,85.51,0,1.96,1-2 days
sweetcorn,refrigerator,0.3051,7.21,87.7,0,3.68,2-4 days
sweetcorn,room_temp,0.3504,41.19,71.75,0,0.5,0-1 days
sweetcorn,refrigerator,0.8797,5.41,81.2,0,6.57,4-7 days
sweetcorn,refrigerator,0.4356,6.7,92.93,0,3.97,2-4 days
sweetcorn,refrigerator,0.841,4.34,91.03,0,6.41,4-7 days
sweetcorn,refrigerator,0.7741,2.67,93.44,0,6.04,4-7 days
sweetcorn,room_temp,0.4234,29.75,38.53,0,1.21,1-2 days
sweetcorn,room_temp,0.1781,38.29,92.93,0,0.5,0-1 days
sweetcorn,refrigerator,0.6835,3.35,81.83,0,5.64,4-7 days
sweetcorn,refrigerator,0.9659,6.15,94.59,0,6.33,4-7 days
sweetcorn,refrigerator,0.3713,2.68,89.6,0,2.73,2-4 days
sweetcorn,refrigerator,0.9055,7.63,90.7,0,6.99,4-7 days
sweetcorn,room_temp,0.2238,20.57,80.86,0,1.01,1-2 days
sweetcorn,room_temp,0.4819,24.62,55.38,0,1.93,1-2 days
sweetcorn,room_temp,0.5434,23.96,86.33,0,1.37,1-2 days
sweetcorn,refrigerator,0.6733,7.71,91.68,0,4.14,4-7 days
sweetcorn,freezer,0.7628,-15.46,52.0,0,55.3,7+ days
sweetcorn,refrigerator,0.5537,6.44,93.94,0,4.5,4-7 days
sweetcorn,refrigerator,0.6643,2.89,85.76,0,4.33,4-7 days
sweetcorn,room_temp,0.2461,26.86,85.74,0,0.55,0-1 days
sweetcorn,room_temp,0.3835,25.97,81.42,0,0.97,0-1 days
sweetcorn,refrigerator,0.7303,6.0,83.66,0,5.37,4-7 days
sweetcorn,room_temp,0.1873,23.91,92.17,0,0.5,0-1 days
sweetcorn,room_temp,0.2592,29.47,64.36,0,0.79,0-1 days
sweetcorn,refrigerator,0.3299,6.83,85.84,0,3.19,2-4 days
sweetcorn,refrigerator,0.1173,7.17,81.32,0,1.99,1-2 days
sweetcorn,room_temp,0.1396,20.49,92.67,0,0.5,0-1 days
sweetcorn,refrigerator,0.307,2.45,94.16,0,3.65,2-4 days
sweetcorn,room_temp,0.1202,23.08,71.85,0,0.81,0-1 days
sweetcorn,refrigerator,0.3465,4.24,84.77,0,3.52,2-4 days
sweetcorn,room_temp,0.3317,40.19,82.66,0,0.5,0-1 days
sweetcorn,room_temp,0.2316,28.79,55.62,0,1.0,0-1 days
sweetcorn,room_temp,0.2086,21.35,69.62,0,1.3,1-2 days
sweetcorn,freezer,0.8007,-14.63,51.41,0,57.27,7+ days
sweetcorn,room_temp,0.2552,41.61,39.63,0,0.5,0-1 days
sweetcorn,refrigerator,0.3282,3.93,84.16,0,3.26,2-4 days
sweetcorn,room_temp,0.2544,29.7,46.77,0,0.66,0-1 days
sweetcorn,room_temp,0.1736,40.7,81.19,0,0.5,0-1 days
sweetcorn,refrigerator,0.1098,5.9,88.56,0,1.91,1-2 days
sweetcorn,freezer,0.6671,-16.88,62.63,0,62.59,7+ days
sweetcorn,freezer,0.5305,-11.37,60.74,0,56.14,7+ days
sweetcorn,room_temp,0.317,41.29,77.1,0,0.5,0-1 days
sweetcorn,room_temp,0.2968,22.3,94.82,0,0.69,0-1 days
sweetcorn,refrigerator,0.5651,6.36,94.7,0,3.99,2-4 days
sweetcorn,room_temp,0.1149,30.85,79.18,0,0.5,0-1 days
sweetcorn,room_temp,0.2603,22.55,42.78,0,0.93,0-1 days
sweetcorn,refrigerator,0.8925,5.4,87.0,0,6.34,4-7 days
sweetcorn,room_temp,0.2007,19.53,78.4,0,1.07,1-2 days
sweetcorn,refrigerator,0.8056,6.62,88.46,0,6.25,4-7 days
sweetcorn,refrigerator,0.7177,4.72,93.85,0,4.27,4-7 days
sweetcorn,room_temp,0.5231,41.99,37.33,0,0.5,0-1 days
sweetcorn,freezer,0.7835,-15.52,63.54,0,42.26,7+ days
sweetcorn,refrigerator,0.4945,7.15,80.94,0,3.65,2-4 days
sweetcorn,room_temp,0.0691,36.5,94.21,0,0.5,0-1 days
sweetcorn,room_temp,0.4487,25.39,53.77,0,1.55,1-2 days
sweetcorn,refrigerator,0.8209,3.07,80.38,0,6.51,4-7 days
sweetcorn,room_temp,0.1081,31.07,40.94,0,0.61,0-1 days
sweetcorn,refrigerator,0.166,3.41,81.89,0,2.97,2-4 days
sweetcorn,room_temp,0.4812,32.45,72.81,0,1.18,1-2 days
sweetcorn,freezer,0.584,-10.52,52.78,0,37.74,7+ days
sweetcorn,room_temp,0.1541,37.36,51.82,0,0.5,0-1 days
sweetcorn,refrigerator,0.0567,6.18,93.15,0,1.76,1-2 days
sweetcorn,freezer,0.6254,-17.91,52.35,0,40.01,7+ days
sweetcorn,room_temp,0.1082,27.7,67.73,0,0.64,0-1 days
sweetcorn,freezer,0.6855,-19.65,67.7,0,65.98,7+ days
sweetcorn,refrigerator,0.2102,3.44,92.45,0,2.5,2-4 days
sweetcorn,freezer,0.6279,-14.13,69.89,0,35.72,7+ days
sweetcorn,refrigerator,0.7471,4.94,93.53,0,6.03,4-7 days
sweetcorn,refrigerator,0.0409,7.41,94.36,0,1.81,1-2 days
sweetcorn,refrigerator,0.4483,7.48,83.88,0,3.34,2-4 days
sweetcorn,refrigerator,0.4197,6.02,94.98,0,3.17,2-4 days
sweetcorn,freezer,0.8289,-16.21,57.83,0,59.74,7+ days
sweetcorn,refrigerator,0.663,3.06,93.85,0,5.01,4-7 days
sweetcorn,room_temp,0.2382,29.69,64.89,0,0.67,0-1 days
sweetcorn,room_temp,0.1971,25.55,77.49,0,1.01,1-2 days
sweetcorn,room_temp,0.3188,29.97,76.57,0,0.68,0-1 days
sweetcorn,room_temp,0.3542,26.81,56.7,0,0.86,0-1 days
sweetcorn,freezer,0.733,-18.82,56.35,0,58.36,7+ days
sweetcorn,refrigerator,0.6052,4.85,82.42,0,5.37,4-7 days
sweetcorn,refrigerator,0.7503,3.83,80.99,0,5.45,4-7 days
sweetcorn,freezer,0.4387,-11.23,65.2,0,48.41,7+ days
sweetcorn,freezer,0.7111,-15.43,62.49,0,50.71,7+ days
sweetcorn,room_temp,0.5516,31.04,60.16,0,1.01,1-2 days
sweetcorn,refrigerator,0.8316,7.34,89.96,0,5.54,4-7 days
sweetcorn,freezer,0.4244,-12.09,54.3,0,28.88,7+ days
sweetcorn,freezer,0.3912,-16.98,57.69,0,47.62,7+ days
sweetcorn,refrigerator,0.1884,2.97,82.54,0,2.41,2-4 days
sweetcorn,refrigerator,0.6878,2.05,92.37,0,5.52,4-7 days
sweetcorn,room_temp,0.4373,23.19,44.19,0,1.65,1-2 days
sweetcorn,refrigerator,0.2955,3.89,81.66,0,3.14,2-4 days
sweetcorn,refrigerator,0.7172,7.34,91.63,0,5.25,4-7 days
sweetcorn,refrigerator,0.3282,2.9,88.8,0,2.73,2-4 days
sweetcorn,room_temp,0.2601,18.05,61.24,0,1.11,1-2 days
sweetcorn,room_temp,0.335,41.4,87.06,0,0.5,0-1 days
sweetcorn,freezer,0.6126,-12.2,56.41,0,36.61,7+ days
sweetcorn,refrigerator,0.7963,6.19,82.08,0,5.14,4-7 days
sweetcorn,freezer,0.492,-11.28,59.31,0,54.56,7+ days
sweetcorn,freezer,0.7808,-10.69,58.69,0,48.81,7+ days
sweetcorn,room_temp,0.2157,21.4,38.81,0,1.21,1-2 days
sweetcorn,room_temp,0.2326,33.46,61.14,0,0.58,0-1 days
sweetcorn,room_temp,0.136,30.43,51.15,0,0.71,0-1 days
sweetcorn,room_temp,0.3096,20.18,79.13,0,0.83,0-1 days
sweetcorn,room_temp,0.1502,21.57,43.09,0,0.87,0-1 days
sweetcorn,room_temp,0.0107,21.47,72.04,0,0.5,0-1 days
sweetcorn,freezer,0.717,-15.16,64.18,0,37.79,7+ days
sweetcorn,room_temp,0.1667,33.84,80.48,0,0.5,0-1 days
sweetcorn,freezer,0.5674,-18.88,51.54,0,50.44,7+ days
sweetcorn,room_temp,0.6646,39.21,35.92,0,0.5,0-1 days
sweetcorn,freezer,0.9263,-14.48,64.09,0,53.22,7+ days
sweetcorn,room_temp,0.5021,19.64,79.16,0,1.49,1-2 days
sweetcorn,room_temp,0.1637,30.15,39.73,0,0.68,0-1 days
sweetcorn,refrigerator,0.5437,4.47,90.88,0,4.71,4-7 days
sweetcorn,room_temp,0.1864,23.62,69.4,0,1.01,1-2 days
sweetcorn,refrigerator,0.2931,4.67,80.27,0,2.52,2-4 days
sweetcorn,room_temp,0.126,35.38,82.1,0,0.5,0-1 days
sweetcorn,refrigerator,0.5015,3.28,91.98,0,3.24,2-4 days
sweetcorn,refrigerator,0.8584,7.46,80.63,0,6.57,4-7 days
sweetcorn,refrigerator,0.2819,2.38,81.97,0,3.66,2-4 days
sweetcorn,freezer,0.8422,-11.41,68.48,0,65.0,7+ days
sweetcorn,freezer,0.5146,-13.84,65.98,0,55.13,7+ days
sweetcorn,refrigerator,0.1639,6.0,86.7,0,2.26,2-4 days
sweetcorn,room_temp,0.4596,33.45,87.33,0,0.5,0-1 days
sweetcorn,freezer,0.4936,-14.94,52.39,0,50.02,7+ days
sweetcorn,room_temp,0.2663,21.35,58.42,0,0.92,0-1 days
sweetcorn,freezer,0.7489,-18.97,60.07,0,53.24,7+ days
sweetcorn,room_temp,0.4105,27.03,56.53,0,1.43,1-2 days
sweetcorn,room_temp,0.2458,26.34,61.04,0,1.3,1-2 days
sweetcorn,freezer,0.8387,-11.24,57.68,0,46.69,7+ days
sweetcorn,freezer,0.7415,-10.68,62.38,0,40.17,7+ days
sweetcorn,room_temp,0.5302,30.58,71.01,0,0.94,0-1 days
sweetcorn,room_temp,0.0436,20.44,63.19,0,0.58,0-1 days
sweetcorn,freezer,0.7209,-14.28,63.84,0,64.65,7+ days
sweetcorn,refrigerator,0.2989,6.35,87.37,0,2.94,2-4 days
sweetcorn,refrigerator,0.8655,6.01,85.22,0,6.12,4-7 days
sweetcorn,refrigerator,0.4132,2.0,88.55,0,3.96,2-4 days
sweetcorn,freezer,0.7249,-11.06,57.45,0,61.35,7+ days
sweetcorn,room_temp,0.3679,20.62,88.78,0,0.8,0-1 days
sweetcorn,refrigerator,0.6645,6.37,87.2,0,5.24,4-7 days
sweetcorn,room_temp,0.5102,27.9,90.54,0,1.2,1-2 days
sweetcorn,freezer,0.8518,-16.62,52.43,0,72.76,7+ days
sweetcorn,room_temp,0.1749,21.72,83.71,0,0.5,0-1 days
sweetcorn,refrigerator,0.8923,2.6,82.38,0,6.78,4-7 days
sweetcorn,room_temp,0.1238,29.12,63.53,0,0.85,0-1 days
sweetcorn,room_temp,0.4926,26.61,65.9,0,1.21,1-2 days
sweetcorn,refrigerator,0.804,3.98,83.8,0,6.08,4-7 days
sweetcorn,room_temp,0.477,20.22,66.06,0,1.36,1-2 days
sweetcorn,room_temp,0.1834,26.28,91.55,0,0.56,0-1 days
sweetcorn,room_temp,0.1592,31.61,70.06,0,0.5,0-1 days
sweetcorn,room_temp,0.1326,34.31,64.86,0,0.5,0-1 days
sweetcorn,room_temp,0.504,20.67,51.06,0,1.49,1-2 days
sweetcorn,refrigerator,0.8956,2.06,84.0,0,5.45,4-7 days
sweetcorn,freezer,0.5527,-15.09,58.08,0,39.03,7+ days
sweetcorn,room_temp,0.3849,29.95,58.45,0,0.54,0-1 days
sweetcorn,room_temp,0.1566,36.59,64.64,0,0.5,0-1 days
sweetcorn,room_temp,0.0827,35.7,85.6,0,0.5,0-1 days
sweetcorn,room_temp,0.4913,38.63,47.19,0,0.6,0-1 days
sweetcorn,room_temp,0.2938,36.52,35.37,0,0.5,0-1 days
sweetcorn,refrigerator,0.2753,3.22,89.68,0,2.53,2-4 days
sweetcorn,room_temp,0.1893,26.53,65.6,0,0.62,0-1 days
sweetcorn,freezer,0.8488,-19.52,66.65,0,41.63,7+ days
sweetcorn,room_temp,0.1795,34.0,70.51,0,0.5,0-1 days
sweetcorn,refrigerator,0.7777,2.57,81.45,0,5.21,4-7 days
sweetcorn,room_temp,0.2115,35.93,81.01,0,0.5,0-1 days
sweetcorn,refrigerator,0.2403,5.95,91.82,0,2.84,2-4 days
sweetcorn,room_temp,0.0643,40.96,55.95,0,0.5,0-1 days
sweetcorn,room_temp,0.057,22.39,88.0,0,0.58,0-1 days
sweetcorn,room_temp,0.3389,23.28,52.99,0,1.21,1-2 days
sweetcorn,room_temp,0.3808,29.09,63.82,0,1.25,1-2 days
sweetcorn,freezer,0.5017,-14.42,69.77,0,49.0,7+ days
sweetcorn,refrigerator,0.843,7.14,80.14,0,5.91,4-7 days
sweetcorn,refrigerator,0.112,4.47,83.52,0,1.9,1-2 days
sweetcorn,room_temp,0.192,23.33,39.09,0,0.89,0-1 days
sweetcorn,room_temp,0.3533,26.65,70.14,0,0.75,0-1 days
sweetcorn,room_temp,0.1085,26.44,59.45,0,0.7,0-1 days
sweetcorn,refrigerator,0.8697,3.13,94.65,0,4.71,4-7 days
sweetcorn,room_temp,0.3478,29.26,81.3,0,0.5,0-1 days
sweetcorn,room_temp,0.5986,28.0,64.55,0,0.97,0-1 days
sweetcorn,refrigerator,0.732,7.19,83.92,0,4.44,4-7 days
sweetcorn,room_temp,0.1507,27.49,50.29,0,0.57,0-1 days
sweetcorn,refrigerator,0.7174,2.67,86.3,0,3.8,2-4 days
sweetcorn,refrigerator,0.7937,6.06,92.94,0,6.42,4-7 days
sweetcorn,refrigerator,0.7479,4.48,82.12,0,5.93,4-7 days
sweetcorn,room_temp,0.0328,35.1,41.89,0,0.5,0-1 days
sweetcorn,room_temp,0.2475,41.71,39.32,0,0.5,0-1 days
sweetcorn,freezer,0.6918,-12.61,64.37,0,44.58,7+ days
sweetcorn,freezer,0.718,-11.32,51.25,0,44.79,7+ days
sweetcorn,refrigerator,0.7469,2.82,86.13,0,5.65,4-7 days
sweetcorn,room_temp,0.3847,34.1,54.37,0,0.69,0-1 days
sweetcorn,room_temp,0.6394,21.59,63.05,0,1.62,1-2 days
sweetcorn,refrigerator,0.0851,2.83,94.65,0,2.35,2-4 days
sweetcorn,freezer,0.6924,-18.61,59.63,0,53.87,7+ days
sweetcorn,room_temp,0.3709,21.65,70.59,0,1.63,1-2 days
sweetcorn,room_temp,0.6199,35.53,91.15,0,0.66,0-1 days
sweetcorn,room_temp,0.3288,29.85,88.69,0,0.75,0-1 days
sweetcorn,refrigerator,0.3489,3.03,85.0,0,2.84,2-4 days
sweetcorn,refrigerator,0.1768,7.6,85.13,0,2.26,2-4 days
sweetcorn,room_temp,0.2705,41.96,92.86,0,0.5,0-1 days
sweetcorn,room_temp,0.3263,33.11,87.73,0,0.5,0-1 days
sweetcorn,freezer,0.9143,-13.12,62.32,0,77.19,7+ days
sweetcorn,refrigerator,0.3663,4.06,84.54,0,3.14,2-4 days
sweetcorn,freezer,0.5029,-15.52,54.8,0,45.19,7+ days
sweetcorn,refrigerator,0.643,2.45,85.75,0,4.85,4-7 days
sweetcorn,room_temp,0.2207,39.65,60.42,0,0.5,0-1 days
sweetcorn,refrigerator,0.7882,3.82,87.26,0,6.24,4-7 days
sweetcorn,freezer,0.7999,-13.21,53.14,0,68.46,7+ days
sweetcorn,refrigerator,0.5292,4.61,91.18,0,3.74,2-4 days
sweetcorn,refrigerator,0.8629,8.0,93.05,0,5.2,4-7 days
sweetcorn,refrigerator,0.3692,6.85,85.45,0,2.84,2-4 days
sweetcorn,room_temp,0.4242,23.98,81.83,0,0.85,0-1 days
sweetcorn,freezer,0.8251,-17.27,57.18,0,76.97,7+ days
sweetcorn,room_temp,0.7241,40.19,77.46,0,0.67,0-1 days
sweetcorn,refrigerator,0.7435,3.06,81.76,0,4.34,4-7 days
sweetcorn,refrigerator,0.4037,5.52,88.95,0,3.19,2-4 days
sweetcorn,refrigerator,0.1662,3.34,82.13,0,2.29,2-4 days
sweetcorn,refrigerator,0.2149,2.5,84.83,0,2.4,2-4 days
sweetcorn,room_temp,0.1558,31.32,38.56,0,0.5,0-1 days
sweetcorn,room_temp,0.4106,21.08,39.96,0,1.29,1-2 days
sweetcorn,room_temp,0.3261,18.98,81.53,0,1.15,1-2 days
sweetcorn,room_temp,0.4313,25.28,73.09,0,1.52,1-2 days
sweetcorn,refrigerator,0.2428,6.66,87.21,0,2.29,2-4 days
sweetcorn,room_temp,0.3638,36.1,76.09,0,0.5,0-1 days
sweetcorn,room_temp,0.2273,19.08,41.26,0,0.75,0-1 days
sweetcorn,refrigerator,0.2849,3.48,92.62,0,2.4,2-4 days
sweetcorn,freezer,0.4634,-19.55,54.41,0,51.7,7+ days
sweetcorn,room_temp,0.4504,27.61,73.02,0,1.07,1-2 days
sweetcorn,room_temp,0.0504,26.09,73.86,0,0.67,0-1 days
sweetcorn,refrigerator,0.6584,6.58,82.47,0,4.69,4-7 days
sweetcorn,refrigerator,0.3445,4.39,89.48,0,3.08,2-4 days
sweetcorn,room_temp,0.3905,41.52,40.42,0,0.5,0-1 days
sweetcorn,room_temp,0.2063,22.68,90.82,0,0.5,0-1 days
sweetcorn,refrigerator,0.0397,4.62,83.46,0,2.21,2-4 days
sweetcorn,refrigerator,0.204,3.32,86.95,0,2.16,2-4 days
sweetcorn,room_temp,0.2822,38.51,35.62,0,0.5,0-1 days
sweetcorn,freezer,0.9342,-18.3,56.23,0,52.02,7+ days
sweetcorn,freezer,0.9164,-14.13,62.76,0,50.34,7+ days
sweetcorn,refrigerator,0.7678,2.51,89.91,0,5.74,4-7 days
sweetcorn,room_temp,0.1362,23.72,53.03,0,1.04,1-2 days
sweetcorn,room_temp,0.2585,28.08,72.56,0,0.74,0-1 days
sweetcorn,refrigerator,0.3819,6.2,83.0,0,3.51,2-4 days
sweetcorn,room_temp,0.0852,27.7,77.56,0,0.72,0-1 days
sweetcorn,refrigerator,0.5739,3.86,83.64,0,5.15,4-7 days
sweetcorn,refrigerator,0.6452,2.41,91.74,0,4.62,4-7 days
sweetcorn,room_temp,0.5011,35.89,71.04,0,0.61,0-1 days
sweetcorn,room_temp,0.0707,33.27,76.79,0,0.5,0-1 days
sweetcorn,refrigerator,0.1075,3.43,88.74,0,1.93,1-2 days
sweetcorn,room_temp,0.2742,28.65,36.16,0,0.79,0-1 days
sweetcorn,refrigerator,0.2877,7.96,92.35,0,2.63,2-4 days
sweetcorn,refrigerator,0.8528,2.93,81.28,0,6.36,4-7 days
sweetcorn,room_temp,0.2459,32.92,63.76,0,0.5,0-1 days
sweetcorn,refrigerator,0.6071,2.28,90.5,0,4.71,4-7 days
sweetcorn,refrigerator,0.3548,6.74,81.67,0,2.89,2-4 days
sweetcorn,refrigerator,0.5524,5.69,83.67,0,4.91,4-7 days
sweetcorn,room_temp,0.5238,40.62,94.92,0,0.5,0-1 days
sweetcorn,refrigerator,0.3709,2.59,85.76,0,3.42,2-4 days
sweetcorn,refrigerator,0.0829,3.03,91.7,0,1.91,1-2 days
sweetcorn,room_temp,0.129,18.23,35.3,0,0.78,0-1 days
sweetcorn,freezer,0.3374,-18.7,61.35,0,30.22,7+ days
sweetcorn,room_temp,0.2895,31.58,69.26,0,0.5,0-1 days
sweetcorn,refrigerator,0.3522,2.05,80.88,0,3.16,2-4 days
sweetcorn,refrigerator,0.7285,7.88,89.22,0,5.25,4-7 days
sweetcorn,room_temp,0.5377,19.86,60.12,0,1.14,1-2 days
sweetcorn,freezer,0.8298,-11.82,68.72,0,66.99,7+ days
sweetcorn,room_temp,0.2527,37.78,66.49,0,0.5,0-1 days
sweetcorn,refrigerator,0.3097,4.16,89.23,0,3.48,2-4 days
sweetcorn,room_temp,0.0687,41.27,67.71,0,0.5,0-1 days
sweetcorn,refrigerator,0.5746,4.4,91.26,0,4.74,4-7 days
sweetcorn,refrigerator,0.9495,7.55,91.49,0,7.01,7+ days
sweetcorn,room_temp,0.1659,22.26,39.9,0,0.96,0-1 days
sweetcorn,room_temp,0.3523,29.53,43.2,0,1.05,1-2 days
sweetcorn,refrigerator,0.4766,4.93,84.48,0,4.56,4-7 days
sweetcorn,refrigerator,0.2972,6.45,80.11,0,3.37,2-4 days
sweetcorn,room_temp,0.2567,35.92,71.22,0,0.5,0-1 days
sweetcorn,freezer,0.6817,-11.25,65.31,0,59.7,7+ days
sweetcorn,room_temp,0.1938,20.93,46.79,0,0.7,0-1 days
sweetcorn,refrigerator,0.6659,2.4,92.65,0,5.31,4-7 days
sweetcorn,refrigerator,0.4185,6.07,90.65,0,3.14,2-4 days
sweetcorn,room_temp,0.5735,41.4,93.79,0,0.5,0-1 days
sweetcorn,room_temp,0.4857,20.79,47.21,0,1.58,1-2 days
sweetcorn,room_temp,0.2267,19.2,55.74,0,0.88,0-1 days
sweetcorn,refrigerator,0.3025,3.48,88.52,0,3.54,2-4 days
sweetcorn,room_temp,0.269,41.86,61.32,0,0.5,0-1 days
sweetcorn,room_temp,0.1325,29.58,77.95,0,0.51,0-1 days
sweetcorn,refrigerator,0.7695,6.95,92.07,0,6.21,4-7 days
sweetcorn,room_temp,0.4453,31.62,68.78,0,0.5,0-1 days
sweetcorn,refrigerator,0.5205,5.97,80.78,0,4.9,4-7 days
sweetcorn,refrigerator,0.3533,6.96,94.05,0,2.91,2-4 days
sweetcorn,refrigerator,0.3046,2.81,88.23,0,3.26,2-4 days
sweetcorn,refrigerator,0.4436,4.49,82.59,0,3.21,2-4 days
sweetcorn,refrigerator,0.061,7.88,88.14,0,2.16,2-4 days
sweetcorn,refrigerator,0.226,5.96,94.14,0,2.46,2-4 days
sweetcorn,freezer,0.6611,-14.9,67.51,0,42.4,7+ days
sweetcorn,refrigerator,0.7143,2.58,81.82,0,5.91,4-7 days
sweetcorn,room_temp,0.3203,38.38,65.77,0,0.5,0-1 days
sweetcorn,refrigerator,0.8634,2.77,85.95,0,5.56,4-7 days
sweetcorn,refrigerator,0.7545,5.36,86.49,0,4.63,4-7 days
sweetcorn,room_temp,0.2516,26.49,44.22,0,0.74,0-1 days
sweetcorn,room_temp,0.0489,31.24,68.77,0,0.5,0-1 days
sweetcorn,room_temp,0.4016,26.53,46.46,0,1.65,1-2 days
sweetcorn,freezer,0.7653,-17.01,56.35,0,49.36,7+ days
sweetcorn,refrigerator,0.6023,4.2,88.15,0,4.88,4-7 days
sweetcorn,room_temp,0.3879,23.66,81.71,0,0.96,0-1 days
sweetcorn,refrigerator,0.7275,2.04,94.3,0,5.07,4-7 days
sweetcorn,freezer,0.6697,-10.25,64.23,0,68.69,7+ days
sweetcorn,refrigerator,0.6042,8.0,83.82,0,4.45,4-7 days
